year,country_code,employers,vulnerable_emp,child_emp,part_time,labor_force_fem,labor_force_total,unemp
2018,ETH,0.231652955308594,86.0760240733723,,,44.096639910547005,48357909.0,
2018,FIN,3.36161908124263,9.507596814865424,,44.21,47.89089387287852,2745547.0,7.361
2018,FJI,1.22561973071599,32.379514282119004,,,33.89581588950802,373819.0,
2018,FRA,4.2246681460248,7.42132096542837,,39.03,47.94326097130201,30534890.0,9.018
2018,GAB,2.72107770451462,31.00626417501828,,,39.66775157087994,717114.0,
2018,GBR,2.05607285361254,13.034662345343904,,41.79,47.15448921387398,34095513.0,4.145
2018,GEO,1.99323451407595,47.2117466417589,,37.44,47.69408263299773,1893021.0,12.667
2018,GHA,3.66098348319466,68.99929571914525,,,48.15346579412857,12708213.0,
2018,GIN,2.73657303450886,80.6934753584411,,,42.12425783911438,3904140.0,
2018,GMB,2.99838143837973,69.12875094918093,,10.77,47.68073122319391,657966.0,4.127
2018,GNB,0.613451417033496,76.156276639386,,14.82,46.29276280558953,709612.0,3.127
2018,GRC,7.61782431256506,25.86591185173065,,25.24,44.555213147113406,4668888.0,19.179
2018,GRD,,,,14.09,,,13.658
2018,GTM,2.68056769932185,37.90027155448289,,,32.31997074107007,6638657.0,2.283
2018,GUY,5.82955404383976,28.63529856387003,,30.47,40.78120562629959,306347.0,13.627
2018,HND,9.89735974095021,42.15790187958972,,38.93,37.72440386913667,4357768.0,5.648
2018,HRV,5.29954390114768,9.79184696082378,,25.5,46.3883627416884,1739585.0,8.432
2018,HTI,0.721581719833524,74.4826270376967,,,47.87978562155968,4826045.0,
2018,HUN,3.28817444745617,7.128370558901422,,24.36,46.6778869919535,4873299.0,3.709
2018,IDN,3.57422413863004,48.3979371152369,,37.5,39.372521786381846,134532894.0,4.387
2018,IND,1.90787844412902,74.7071803366674,,14.66,24.60724407214061,524342818.0,7.652
2018,IRL,4.03975423561816,10.975979385907133,,35.24,45.87197616578885,2398569.0,5.741
2018,IRN,3.68488135448718,41.83941282559253,,31.21,19.23015567570967,29067669.0,12.195
2018,IRQ,3.28936636993756,25.706849956998862,,,13.79331783354863,10197561.0,
2018,ISL,1.2878982223109,11.733603169626267,,37.27,46.15196101097722,216266.0,2.704
2018,ISR,3.39202743257962,8.047516551808886,,33.11,47.44728696957469,4172972.0,3.917
2018,ITA,6.49713972326801,16.200522903771592,,33.57,42.43584444048592,26008541.0,10.61
2018,JAM,3.68757210147498,35.35721000119242,,10.32,45.23871595909248,1446091.0,5.47
2018,JOR,3.59059329932417,9.13713377488215,,9.24,17.807704410906823,2717015.0,18.257
2018,JPN,1.93808962578635,8.22471194008111,,,43.88673363408332,68187091.0,2.467
2018,KAZ,1.19368756088204,24.699264283760098,,,49.74295702031578,9799723.0,4.85
2018,KEN,1.70628653921311,60.6872512541973,,,47.456921126043255,20958591.0,
2018,KGZ,2.0299697767599,33.35456843151832,,20.63,41.572239834261694,2796698.0,4.559
2018,KOR,6.15465783430455,18.96556109481318,,20.58,42.55785085639301,28257879.0,3.824
2018,LAO,0.736537034563355,78.3101854927766,,,46.78390391760796,2945139.0,
2018,LBN,9.11317540111455,20.93059320773865,,,30.498131856893817,2102355.0,
2018,LBR,1.4622092696997,77.39416425677415,,,47.51644956057437,2205834.0,
2018,LCA,5.05368451173843,23.01902285479673,,7.85,46.27644626440242,99636.0,19.329
2018,LKA,2.75968860067205,39.437100710197456,,24.95,33.460811359545175,8523299.0,4.318
2018,LSO,5.90833244369308,33.08642769710893,,,44.64862268089506,820144.0,
2018,LTU,1.21301013544468,10.453149928663567,,22.78,50.13319697313121,1464748.0,6.147
2018,LUX,3.19022094482848,5.923796936352919,,32.11,46.21533808369709,302854.0,5.589
2018,LVA,4.68506483640042,8.657515335425806,,16.54,49.88984348930799,994948.0,7.412
2018,MAR,4.66803033837698,36.29503911395357,,,24.121595653272088,11901182.0,
2018,MDA,0.190598488766817,59.62439137491307,,14.48,54.2720558599505,1461369.0,1.239
2018,MDG,4.13358717771235,85.12522184711611,,,48.66000881347511,13878748.0,
2018,MDV,3.37662337662338,19.159988947223027,,,24.636570963322228,228449.0,
2018,MEX,4.80619672515648,26.69327161031409,,25.11,38.06230111874925,55142830.0,3.275
2018,MKD,4.30778741057008,18.32173256930912,,11.71,40.35237983163509,824281.0,21.208
2018,MLI,0.594548630326222,80.4414325250384,,16.11,41.53667733626805,7380157.0,1.62
2018,MLT,4.3011876444842,11.284503768607944,,34.2,40.418232117617215,248331.0,3.665
2018,MMR,4.23740004676175,61.8645218611176,,16.48,39.30948577667032,24244077.0,0.767
2018,MNE,3.87725318502741,17.98428413030232,,7.42,44.6909393208169,271856.0,15.19
2018,MNG,1.47301834047445,47.41784995819837,,,44.00802144340214,1310986.0,5.377
2018,MOZ,2.32203942934512,83.2549014117249,,,52.63525039768196,12521941.0,
2018,MRT,4.19715802595353,54.21498201906604,,,33.464801406879126,995679.0,
2018,MUS,3.46407221121441,16.36725431421361,,41.31,38.29426013759403,619649.0,6.427
2018,MWI,1.13825515095856,61.12560301238521,,,49.05229467817095,6981284.0,
2018,MYS,3.43001505446357,24.497000559063693,,,37.20238886594262,16209365.0,3.3
2018,NAM,6.3214604690645,31.230129074760256,,26.17,48.935147032744645,958630.0,19.877
2018,NER,3.04498599730444,89.066229552505,,,41.04687315102472,8332318.0,
2018,NGA,18.5182912627644,66.6691512880706,,,47.08382135060597,93991721.0,
2018,NIC,5.46142306579038,38.55926600166614,,,38.596647621382346,2871752.0,5.2
2018,NLD,3.19522954651566,12.76759834473915,,58.08,46.74982944725909,9598204.0,3.832
2018,NOR,0.778862666999927,5.725512846542948,,47.98,47.507795685183,2836505.0,3.801
2018,NPL,1.31333514831305,79.61131105519,,,37.37466705877851,7630476.0,
2018,PAK,1.40955444974303,55.6333270464397,,13.55,20.73798777270437,71401725.0,4.083
2018,PAN,3.13968067180294,34.252000036966365,,29.41,40.61035115593638,2053703.0,5.313
2018,PER,3.84437889030763,49.4201206936552,,40.01,45.693929101444425,18124121.0,3.492
2018,PHL,3.61884007866695,32.89663210321101,,27.12,38.98898940492307,44041398.0,2.338
2018,PNG,3.29764066788808,75.73237906771621,,,47.44156360890289,3078775.0,
2018,POL,3.6042592669364,16.67003734449598,,25.68,44.840042203459824,18432612.0,3.835
2018,PRT,5.17918654341344,11.45870993550044,,28.82,48.98745681421586,5230888.0,6.994
2018,PRY,5.37561419764097,37.63613971157382,,36.05,41.406298918708536,3257956.0,6.217
2018,PSE,7.079844138953,23.18171884244922,,26.66,20.698099097956213,1198168.0,26.256
2018,QAT,0.273327063568767,0.1267917826597193,,0.18,14.600316609438172,1943088.0,0.11
2018,ROU,1.05223078077174,24.16895754392728,,13.54,43.22324553045043,8495431.0,4.187
2018,RUS,1.45535244814629,5.436339394212802,,8.79,48.46540387257804,74873120.0,4.871
2018,RWA,1.10538842107118,42.13908643628144,,45.91,47.03872722427981,4514731.0,10.759
2018,SDN,8.13369135763853,43.1700693916629,,,24.433892987868965,10608330.0,
2018,SEN,1.95520445550734,65.9971795125962,,,37.870379457219485,4514053.0,
2018,SLB,1.08313744382886,65.9171643506021,,,47.98949943648808,363790.0,
2018,SLE,2.6292618270451,86.71222066788619,,30.28,48.20623946901513,2419052.0,3.193
2018,SLV,4.54561801266516,34.30963177233991,,24.0,41.24015282677755,2664978.0,4.006
2018,SRB,3.58720676886056,24.6704926159649,,20.78,45.40545142167257,3230350.0,12.733
2018,SSD,0.88709610346405,74.2490955212709,,,49.94608706480509,4143718.0,
2018,STP,9.11892473916756,34.52270448891691,,,48.854392624728845,29504.0,
2018,SUR,3.73531039061635,19.61845745269444,,,40.72064489505747,244753.0,
2018,SVK,2.92706253427879,11.913112895072285,,23.73,45.16598872639468,2742867.0,6.544
2018,SVN,3.65428225232952,11.6922992403317,,30.04,45.99331432314747,1038040.0,5.108
2018,SWE,3.15928542821402,6.559246861510927,,46.45,47.49830966243436,5399809.0,6.365
2018,SWZ,2.21144976033282,33.30849235778237,,,48.026999238182505,375418.0,
2018,SYC,,,,11.86,,,3.528
2018,SYR,1.54275358743017,33.79994179143411,,,17.637755387611158,4591599.0,
2018,TCD,1.16770014446232,89.9591826361208,,,40.731402840898895,5014610.0,1.135
2018,TGO,1.28292773681887,83.2270550081533,,,47.9804382686465,2823063.0,
2018,THA,2.68393769418981,48.7818167171861,,18.04,45.2244518811746,40193292.0,0.766
2018,TJK,3.6439129621273,25.7354047202381,,,39.65115084237251,2462153.0,
2018,TKM,3.01592120591662,28.767559807486368,,,53.03508922482125,2214070.0,
2018,TLS,17.2531619452013,60.0365607446359,,,45.56285369700343,538950.0,
2018,TON,13.8584892389928,37.93501195667461,,27.09,41.39372439017683,36363.0,2.248
2018,TTO,4.53800030748732,19.316751795099563,,,42.66843036130969,672830.0,
2018,TUN,6.68946040404821,18.65448853503532,,,28.746175371610345,4284730.0,15.459
2018,TUR,4.45590305219144,27.5523508917393,,22.84,32.24243556197215,33302540.0,10.956
2018,TZA,1.99232128497639,83.9350320224029,,,48.90642089251696,27067452.0,
2018,UGA,2.72422007005769,75.93866105563644,,,48.91528569039702,16499137.0,
2018,UKR,1.32108587615796,17.5407121064886,,6.72,47.71648070540338,21532531.0,8.799
2018,URY,3.74574224844829,24.434637880055547,,,45.87161728519335,1718627.0,8.336
2018,USA,2.59943063388197,3.681583290317701,,26.31,45.12000307789405,166139572.0,3.896
2018,UZB,12.2291537421517,34.70472488591096,,,35.322673936763344,13013307.0,9.35
2018,VEN,2.81129588682731,34.125258213884905,,,39.35479554511191,12525208.0,
2018,VNM,2.14140505060805,53.9142539861035,,25.57,48.733565089390034,56235855.0,1.161
2018,VUT,2.1576474682443,59.902353145886906,,,45.73134096943621,103194.0,
2018,WSM,2.84314526006369,43.2889687270352,,,37.64360099066034,67026.0,
2018,XKX,,,,9.93,,,27.761
2018,YEM,6.94981076422027,46.7083934791945,,,7.742191788271632,6509397.0,
2018,ZAF,5.24810065261055,10.324176956885497,,15.89,46.5623507993008,24580984.0,26.906
2018,ZMB,1.62563057147541,72.55377008475297,,21.55,45.38011934964916,5870985.0,5.032
2018,ZWE,2.1991264487277,69.57989504488185,,,50.36980797208409,5656990.0,
2019,AGO,4.99325639860604,60.07187006435664,,33.67,49.80407009129944,13331298.0,16.497
2019,ALB,3.06900990591316,51.1992303205709,,20.1,44.82439567036887,1415825.0,11.466
2019,ARE,3.53708195724744,1.404777932867887,,2.57,22.39546163840633,6256531.0,2.331
2019,ARG,3.7921740189121,22.71500498987288,,42.26,42.26331005864832,20580300.0,9.843
2019,ARM,0.941286776862963,59.92666602485488,,,50.71742941517586,1491645.0,9.794
2019,AUS,5.74078653492429,7.886756775063935,,44.07,46.89907695487957,13603127.0,5.143
2019,AUT,6.26970552779177,9.86057988895743,,43.9,46.660688239425205,4627750.0,4.56
2019,AZE,14.2362395114806,54.43802834105741,,19.42,50.02554902391525,4998234.0,5.0
2019,BDI,1.06034861389298,84.6171735262568,,,51.62670063981247,5149165.0,
2019,BEL,3.46984813409333,11.314125015705557,,40.61,46.537072240944745,5146209.0,5.364
2019,BEN,0.812173422880517,87.6538922244514,,,49.88264140547496,5459336.0,1.214
2019,BFA,3.98933662549196,71.6738441511664,,,44.69252859857287,6310717.0,1.56
2019,BGD,4.49554267238867,53.5824627720668,,,34.14872487700592,69213088.0,
2019,BGR,4.03536377485694,7.400506530759021,,11.35,46.18149816886261,3377136.0,4.23
2019,BIH,5.82360911345965,19.07397911325124,,11.77,41.72167926256526,1422553.0,15.692
2019,BLR,0.688143501477526,3.5835139198506933,,15.57,49.30424226884982,5023444.0,4.165
2019,BLZ,5.25782448825965,29.98060163872723,,27.06,40.84608659932802,189886.0,9.053
2019,BOL,4.27450440168095,62.036839645281496,,,44.59057536823008,5946418.0,3.682
2019,BRA,4.61478940939648,27.601151132392527,,28.32,43.596293445254986,106262669.0,11.936
2019,BTN,0.874077318321173,71.2142010190892,,9.15,41.81340635245582,384922.0,2.72
2019,BWA,2.34793646611112,29.175017165500748,,25.05,46.06540483743944,987878.0,20.094
2019,CAF,1.20880530758989,93.4280085418669,,,47.11854681836629,1857882.0,
2019,CAN,4.22732012269571,10.56650858763854,,43.45,47.097779338717615,20799435.0,5.69
2019,CHE,4.78942059628771,9.53886826409944,,36.04,46.821969677947465,4978225.0,4.394
2019,CHL,4.08313869447576,21.771135451843133,,30.88,42.19139506947284,9843775.0,7.493
2019,CHN,4.09555032474287,42.3975624801061,,,44.96968353843667,775928449.0,5.15
2019,CIV,2.99463794153196,71.0009412740237,,30.53,42.28668219995982,10522774.0,2.401
2019,CMR,2.0281182964017,69.97926690681464,,,44.91297381046678,9849851.0,
2019,COD,3.29336512227945,82.6233290279523,,,48.02713289443318,33156212.0,
2019,COG,1.12068449168853,74.47542608387074,,,49.10468124385139,2223063.0,
2019,COL,3.62748389323054,46.32655981874279,,26.88,41.58330804001214,25000012.0,10.28
2019,COM,0.799989357126069,56.88394389431631,,,40.10641651543423,234738.0,
2019,CPV,4.32506027208541,34.64730067160325,,,43.41520390406295,211472.0,11.29
2019,CRI,2.99722541398673,24.73646742239589,,28.03,41.79098234179398,2534006.0,10.807
2019,CYP,1.94054711832142,11.712561070380808,,31.04,45.239743218659854,715161.0,7.155
2019,CZE,3.02832772815266,13.772639488282678,,28.37,44.44712187669547,5394887.0,2.015
2019,DEU,4.42833827927817,5.147175908306622,,41.17,46.28452809454559,43981829.0,3.163
2019,DJI,20.7727675129223,30.59085587000596,,,29.41513423355881,237422.0,
2019,DNK,2.64625733741455,5.692529108518447,,44.3,47.00239460413233,3034322.0,5.018
2019,DOM,3.20355077792738,38.56560692025236,,30.05,40.82402244189466,5117215.0,6.356
2019,DZA,4.67279973712842,27.190545548512333,,,16.951828516532345,12667017.0,
2019,ECU,2.83432157150307,48.4823039925483,,,41.4672164742102,8393240.0,3.812
2019,EGY,9.39309135800865,19.506973561848312,,9.43,18.73634799362664,30072045.0,7.851
2019,ESP,4.93635324806079,10.807825729299882,,29.99,46.30846691604392,23237351.0,14.105
2019,EST,4.02949027583577,6.384225992418064,,29.65,48.58740847355014,700344.0,4.514
2019,ETH,0.197542218681145,85.7703130189537,,,43.63041038039307,48951364.0,
2019,FIN,3.50402263607511,9.6727273577848,,43.84,47.9483945784261,2749091.0,6.695
2019,FJI,1.21783402510474,31.4819725394198,,,33.95899062047907,374646.0,
2019,FRA,4.23876729363361,7.854182779727315,,39.5,48.053900461252304,30500444.0,8.415
2019,GAB,2.71424818225554,30.9693840993848,,,39.67660238207169,735998.0,
2019,GBR,2.14495470045106,12.868944921730336,,39.73,47.54049046912613,34296960.0,3.657
2019,GEO,1.99947171588354,47.7183385105974,,36.81,47.58729158755912,1854016.0,11.565
2019,GHA,3.50184502852284,68.62838936982257,,,48.45118972333061,12862066.0,
2019,GIN,2.71934356593621,79.8453598950995,,,41.407658349850415,3969628.0,5.018
2019,GMB,3.34461125290347,68.03578129312562,,,47.93030612078753,675583.0,
2019,GNB,0.613907081069162,75.94245481371411,,,46.41214364035088,729600.0,1.799
2019,GRC,7.39733634169388,24.49983511473069,,25.1,44.56255570570908,4672995.0,17.045
2019,GRD,,,,11.25,,,9.788
2019,GTM,2.79700855062563,33.76379110207396,,,31.925378483255347,6643821.0,2.193
2019,GUY,5.86846065883629,28.46678900813031,,24.86,40.744569779106186,293082.0,13.172
2019,HND,9.91166736398443,41.7053867981203,,35.34,36.46234235591904,4326439.0,5.698
2019,HRV,5.36540993063054,9.3860161615564,,26.09,46.12929234722863,1721494.0,6.617
2019,HTI,0.718222134490132,74.5803885877844,,,47.80147394216012,4904263.0,
2019,HUN,3.43387387387387,7.39402225755167,,26.07,46.31983462378262,4884862.0,3.419
2019,IDN,3.51086842175218,48.41511494663301,,37.18,39.63001212619906,137425585.0,3.59
2019,IND,2.02317729103366,74.60357242628271,,14.44,24.67086344198444,531383542.0,6.51
2019,IRL,3.9857236537986,10.412917513249692,,34.99,45.91266829882868,2447061.0,4.95
2019,IRN,3.62930296558964,41.33238102778997,,25.45,18.803957306356896,29161250.0,10.74
2019,IRQ,3.9210398738533,26.123225002545546,,,13.909419444422094,10439724.0,
2019,ISL,1.25819466637926,11.55992708562752,,37.11,46.03933524521201,221074.0,3.507
2019,ISR,3.26067721797117,8.057177683998681,,33.7,47.53611792078232,4229687.0,3.731
2019,ITA,6.44579799407308,16.05172760287871,,33.42,42.56924346216476,25759941.0,9.952
2019,JAM,3.56248266399595,34.141888091109244,,9.19,45.40133728801853,1491227.0,4.987
2019,JOR,3.13467500583969,9.278713728877651,,9.12,16.638362340942514,2794037.0,16.801
2019,JPN,1.82361400957731,8.10869653202805,,,44.21361939409215,68812048.0,2.351
2019,KAZ,1.17006154404858,24.474072448110707,,,49.44989578830655,9915394.0,4.8
2019,KEN,1.5680184214667,60.4376560842078,,26.2,46.85062812114535,20875750.0,5.014
2019,KGZ,1.63797671361251,32.10465571684754,,18.87,41.33823707205448,2853605.0,5.45
2019,KIR,,,,,,,8.557
2019,KOR,5.66808360755033,18.96890553655909,,21.17,42.85580390854152,28561856.0,3.746
2019,LAO,0.748813457333715,77.6693105756583,,,46.73111002337686,3062431.0,
2019,LBN,9.00730535385566,20.3169425148412,,20.1,31.337340496418864,2042509.0,11.301
2019,LBR,1.44765068098124,77.46149058161038,,,47.554692822710464,2257426.0,
2019,LCA,4.84377246369866,24.00440887525755,,7.46,47.36224850874533,98910.0,15.613
2019,LKA,2.55673494178214,39.52343106539856,,26.79,34.07874473132972,8697166.0,4.67
2019,LSO,5.83784278878612,33.21692216554322,,11.3,44.36616691574393,814339.0,16.876
2019,LTU,1.23931264866682,10.41768675159568,,22.44,50.08670467227129,1472239.0,6.255
2019,LUX,3.52770389620937,6.78097442456974,,31.22,45.69342365948744,312940.0,5.592
2019,LVA,4.76905084823062,8.37122129355849,,18.7,49.85235158841606,982740.0,6.312
2019,MAR,4.58188745755447,35.93040545663649,,,23.685386180152264,12127630.0,
2019,MDA,0.241003832846167,59.31889303556966,,12.36,54.119511243742416,1481802.0,1.502
2019,MDG,4.17236041213257,85.0025255437274,,,48.70159028280419,14288402.0,
2019,MDV,3.05506706665287,19.24502603358505,,21.13,23.65877135969856,243098.0,4.562
2019,MEX,4.79343215201933,27.03435608800688,,25.98,38.87674889713836,56614536.0,3.477
2019,MHL,,,,17.02,,,6.342
2019,MKD,3.90916282289164,16.69526474061064,,14.05,41.77103108523206,823317.0,17.414
2019,MLI,0.434543894301746,82.6154244509908,,,41.591437237502205,7627445.0,3.29
2019,MLT,4.80350370448648,11.427743922724364,,28.51,40.37818121466103,265111.0,3.627
2019,MMR,2.45360105856044,63.0863715243489,,14.16,38.72948500402022,23767370.0,0.407
2019,MNE,3.65178629389998,16.93938934931733,,7.19,45.22059487475845,276865.0,15.128
2019,MNG,3.00429823331409,40.3680641343098,,7.67,44.78522388710247,1422458.0,9.024
2019,MOZ,2.30450528359754,83.1884027686244,,,52.61544063506637,12913044.0,
2019,MRT,4.30180351571418,53.64323219585373,,22.96,33.504636581959694,1026834.0,10.416
2019,MUS,3.20458829663498,16.65129212957394,,35.32,38.64688583983956,628757.0,6.331
2019,MWI,1.13521092274328,60.93755101089008,,,49.21095623641326,7219815.0,
2019,MYS,3.41088024081115,24.360340710793416,,10.98,37.07824887895059,16633299.0,3.26
2019,NAM,6.61222543136307,31.05357489411739,,,48.77348908075165,984500.0,
2019,NER,5.9124831478115,85.6082455527373,,,40.90131786212757,8646428.0,0.532
2019,NGA,18.6079850394464,66.22432657896,,,47.05087375247407,96681958.0,10.695
2019,NIC,5.44944211539048,38.17892648751087,,,38.438097981523015,2916060.0,
2019,NLD,3.17855509970318,12.622168564477407,,57.43,46.883988120277614,9729857.0,3.379
2019,NOR,0.758723149991786,5.598918327595822,,48.75,47.39384367373877,2875806.0,3.684
2019,NPL,1.35634886352449,79.5802637394231,,,37.14984920619575,7809671.0,
2019,PAK,1.51948153783179,58.205791466271805,,16.31,22.09092361358624,73727954.0,4.83
2019,PAN,2.90332537812342,36.28042491360945,,30.33,41.4148918451212,2125378.0,6.409
2019,PER,3.79499837323349,49.1182213262718,,39.81,45.72483549077656,18599717.0,3.379
2019,PHL,2.94506692945688,33.20462415744887,,26.81,39.57091648750946,45267971.0,2.237
2019,PNG,3.32095722220806,75.4165116021604,,,47.43525479317392,3181973.0,
2019,POL,3.61531741572092,16.3931616006685,,25.66,44.65720246660374,18381550.0,3.267
2019,PRT,5.31251949676668,11.5295269162739,,28.68,49.090289730213335,5248814.0,6.464
2019,PRY,6.0269051097234,36.89849581814972,,36.86,41.70827130623374,3334564.0,6.595
2019,PSE,6.52965138395997,22.03589587834107,,25.61,21.14949547449631,1254446.0,25.34
2019,QAT,0.271582707973163,0.1300685302160308,,,15.481902346227011,1971250.0,0.1
2019,ROU,1.14361856009625,23.08449872452501,,12.92,43.06367343160274,8468964.0,3.912
2019,RUS,1.44836954279448,5.31055665357872,,9.19,48.49585519680989,73950194.0,4.513
2019,RWA,1.05054134745423,41.87736291794313,,47.24,46.49270101504006,4505832.0,11.236
2019,SDN,7.70252728875672,42.3051412627351,,,23.493733002274205,10731215.0,
2019,SEN,1.82040758238328,63.8569383189867,,12.12,36.9629630837903,4904458.0,2.863
2019,SLB,1.09524116238876,65.0051528131139,,,47.988417718652855,375401.0,
2019,SLE,2.61757831422406,86.73649811344582,,,48.4217887654041,2486676.0,
2019,SLV,4.52611952838807,34.610933905280426,,22.55,41.39015356687991,2732360.0,4.17
2019,SRB,3.36277595328531,24.33676348668169,,20.77,45.6680264553124,3219618.0,10.395
2019,SSD,0.814667760442104,72.6087755984812,,,50.31573578591088,4348731.0,
2019,STP,9.02085387677587,34.23176655344944,,,49.39734967037357,30034.0,
2019,SUR,3.61991738091403,19.64009768031026,,,40.83781010442446,248505.0,
2019,SVK,2.98635279320338,12.067655673460845,,22.74,45.22104698210354,2735233.0,5.761
2019,SVN,3.64773678567013,10.6269015520516,,28.88,45.903916866815706,1035062.0,4.446
2019,SWE,3.18867224744257,6.661061125750639,,47.62,47.4352661367012,5460859.0,6.833
2019,SWZ,2.20319187469046,32.94254182035907,,,48.23318176023118,376496.0,
2019,SYC,,,,10.53,,,2.966
2019,SYR,1.39374050738571,33.48687290374478,,,17.971845893010997,4943293.0,
2019,TCD,1.18431067495011,90.0078061578621,,,40.75851956822893,5188027.0,
2019,TGO,1.28205805613707,83.0709933131916,,,48.04719622314268,2897859.0,2.036
2019,THA,2.54116740200053,47.7419189914592,,18.43,45.33683073760413,39952678.0,0.716
2019,TJK,3.65207323171925,25.0144049922811,,,39.51487865947612,2492160.0,
2019,TKM,2.99517912118343,28.78945520312119,,,53.09180449143229,2246633.0,
2019,TLS,17.4182574396184,58.6295429800668,,,45.58446109981418,547838.0,
2019,TON,13.9259342448831,37.54106185248618,,,41.81363661337289,36402.0,
2019,TTO,4.16361366177761,20.153658858060467,,7.63,42.67190628232895,671805.0,3.523
2019,TUN,7.15103771940513,19.10255562616418,,13.83,29.0641022942324,4418079.0,17.153
2019,TUR,4.46676750516465,27.0694440708535,,23.08,32.568626542363745,33686201.0,13.73
2019,TZA,1.8491304990484,83.9139298039317,,,48.95568166103033,27962307.0,
2019,UGA,3.58620477975101,75.87657457934577,,63.77,48.85896659082778,18014065.0,2.563
2019,UKR,1.33155959470998,18.07658349839489,,6.71,47.43733522102854,21427188.0,8.194
2019,URY,3.70439520661472,24.68091727155529,,,46.06662212686433,1727294.0,8.836
2019,USA,2.52296096150065,3.570918704184043,,25.74,45.21206050015423,167950514.0,3.669
2019,UZB,12.2195558267638,34.33494090367075,,,35.19381757445844,13149014.0,8.98
2019,VEN,2.43045405849261,36.48414810402147,,,39.26080684613373,11499863.0,
2019,VNM,2.41483851757269,52.5396472246956,,28.4,48.30168869390083,56179394.0,1.681
2019,VUT,2.46050324790482,58.55957194539868,,39.78,45.96161401289754,104361.0,5.445
2019,WSM,2.85838896903412,42.7869292448082,,,37.54096840022262,64684.0,
2019,XKX,,,,14.77,,,25.069
2019,YEM,6.92848759175421,47.1897768291833,,,7.685901750662122,6738936.0,
2019,ZAF,5.67048667626574,10.668398771888786,,15.37,46.62695471391841,25222297.0,28.468
2019,ZMB,1.24547436323467,73.1392251679536,,18.06,44.57270043697508,6199667.0,5.538
2019,ZWE,2.87657435817649,68.04329662635928,,24.49,50.441459444675495,5773237.0,7.373
2020,AGO,4.97123979073925,60.56371424995642,,,49.816717969628,13743846.0,
2020,ALB,3.42733795331043,50.2783238352429,,25.56,44.74152968169896,1352399.0,11.639
2020,ARE,3.43261641845895,1.159187005878639,,,24.294099147809167,6178311.0,4.294
2020,ARG,2.93303138044637,24.06695435369464,,50.67,42.26591414418962,19317784.0,11.461
2020,ARM,0.898389935997666,60.2356249130864,,,51.21887620785339,1476483.0,8.055
2020,AUS,5.38395877239142,8.191701080571411,,46.57,46.97099347849058,13599459.0,6.394
2020,AUT,6.25946712282754,9.96385217971493,,47.85,46.81826872515247,4607853.0,5.201
2020,AZE,14.4484053663033,53.9081647737097,,19.62,50.01260120886956,5197914.0,7.24
2020,BDI,1.13966466272619,84.3286690476634,,,50.877082180846415,5256748.0,1.03
2020,BEL,3.59615041801027,11.860593425238548,,45.69,46.52880005744713,5124712.0,5.545
2020,BEN,0.92700299637881,87.8346839223314,,,49.60883580129972,5605830.0,
2020,BFA,3.98264655657061,72.0270783642788,,,44.56118859635029,6192649.0,
2020,BGD,4.48557540589268,52.787823997598,,,34.87628333347962,70410966.0,
2020,BGR,3.80819335091621,6.866409735131409,,13.5,46.04997763427826,3306399.0,5.125
2020,BIH,5.33519591281213,18.9826657000404,,11.6,41.57949324334044,1390332.0,15.868
2020,BLR,0.688395248112182,3.7402024798098505,,16.9,49.15633393088914,4980288.0,4.049
2020,BLZ,5.25278191535968,30.70057953962275,,42.11,39.81886809308974,179096.0,29.283
2020,BOL,3.50948843406286,64.4636919591636,,,45.00587344242654,5939447.0,7.903
2020,BRA,4.56668272845331,27.93961111195696,,33.97,42.58161002062821,100001874.0,13.697
2020,BTN,0.724079048804296,71.34230889654239,,10.99,42.59355970404724,400199.0,5.03
2020,BWA,2.32963269543927,29.10168381822149,,24.01,46.05580419979846,980428.0,21.017
2020,CAF,1.20036393619744,93.5448522930823,,,47.37157381255284,1874715.0,
2020,CAN,4.13310403672245,11.028367119950222,,43.15,46.86379879809804,20505333.0,9.657
2020,CHE,4.9831324875049,9.30594444279521,,37.21,46.70805939416731,4988638.0,4.817
2020,CHL,3.35474201176868,22.12677047039429,,34.7,40.75598296490273,8906788.0,10.934
2020,CHN,4.06449938442768,42.497930675832606,,,44.92875812707101,763830073.0,5.61
2020,CIV,2.44277867053514,72.2157782317058,,,42.442694329002265,10870521.0,
2020,CMR,1.86466157534157,69.6101232659584,,,44.45389050660678,9926535.0,
2020,COD,3.50850174103529,83.0786317383797,,45.82,48.24315335976736,32851843.0,1.466
2020,COG,1.11565665518711,74.9528856364441,,,49.11552535098236,2240426.0,
2020,COL,3.26520680136816,47.92202002165606,,34.05,41.14440138517871,25151123.0,15.983
2020,COM,0.791118775598189,57.02737658978229,,,40.46530592072749,242808.0,
2020,CPV,4.33558102684509,35.36531766502036,,,43.29059217634551,202693.0,
2020,CRI,2.84849732033587,24.95847188405564,,34.45,40.87128061267938,2419014.0,16.432
2020,CYP,1.80083261387419,11.981443227516309,,36.35,44.72509037639109,719491.0,7.755
2020,CZE,2.85959445000773,14.026533178937552,,33.9,44.20460279362817,5343016.0,2.551
2020,DEU,4.02279787575137,4.852410460036807,,43.27,46.42496810897471,43372704.0,3.881
2020,DJI,20.7056876842584,30.78818882039693,,,29.33622541380617,237430.0,
2020,DNK,2.66053301532667,5.863469171202128,,43.97,47.085272637083705,3032016.0,5.637
